pincode,statename,district,latitude,longitude,track_count,max_wind,decay_score,track_norm,wind_norm,decay_norm,cyclone_score,risk_level,cyclone_explanation
110119,DELHI,South East,28.542802,77.257506,41,25.0,0.5515345908739081,6.9727891156462585,16.666666666666668,10.651354696200055,11.29,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
110124,DELHI,SOUTH,28.567906,77.241397,40,25.0,0.3234957400238128,6.802721088435374,16.666666666666668,6.247419339997663,10.12,Very Low,"Minimal cyclone history within 200 km. Only 40 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
110151,DELHI,SHAHDARA,28.645733,77.2997737,41,25.0,0.1874346852067067,6.9727891156462585,16.666666666666668,3.6197789722379534,9.53,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
110195,DELHI,SHAHDARA,28.673961,77.319696,41,25.0,0.1625768799224721,6.9727891156462585,16.666666666666668,3.139719687775067,9.41,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121001,HARYANA,FARIDABAD,28.3705,77.3010139,42,25.0,0.2023310247164221,7.142857142857143,16.666666666666668,3.9074602861907017,9.67,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121002,HARYANA,FARIDABAD,28.406685600000003,77.3240107,42,25.0,0.2966724716369909,7.142857142857143,16.666666666666668,5.729402609176281,10.12,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121003,HARYANA,FARIDABAD,28.4513611,77.3079444,42,25.0,0.6762039308320239,7.142857142857143,16.666666666666668,13.058995815374434,11.96,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121004,HARYANA,FARIDABAD,28.2945595,77.32219445,43,25.0,0.1297515658763622,7.312925170068027,16.666666666666668,2.505790159682772,9.38,Very Low,"Minimal cyclone history within 200 km. Only 43 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121005,HARYANA,FARIDABAD,28.38069445,77.2943889,42,25.0,0.2199600683760548,7.142857142857143,16.666666666666668,4.247916170700172,9.75,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121006,HARYANA,FARIDABAD,28.3691509,77.3237963,43,25.0,0.2042144761777944,7.312925170068027,16.666666666666668,3.9438339060870833,9.74,Very Low,"Minimal cyclone history within 200 km. Only 43 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121007,HARYANA,FARIDABAD,28.3832778,77.3258889,42,25.0,0.2307484736041604,7.142857142857143,16.666666666666668,4.456264173875846,9.8,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121008,HARYANA,FARIDABAD,28.3917778,77.3021389,42,25.0,0.248699120297387,7.142857142857143,16.666666666666668,4.8029309253714745,9.89,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121009,HARYANA,FARIDABAD,28.4881111,77.2945833,41,25.0,2.599278107017518,6.9727891156462585,16.666666666666668,50.19781810610058,21.17,Low,"Limited cyclone activity in the surrounding region. 41 track points within 200 km, with maximum recorded winds of 25 knots. Occasional exposure to weakening systems is possible."
121010,HARYANA,FARIDABAD,28.51061945,77.6399639,42,25.0,0.217522589466251,7.142857142857143,16.666666666666668,4.200843053506035,9.74,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121012,HARYANA,FARIDABAD,28.3917778,77.3021389,42,25.0,0.248699120297387,7.142857142857143,16.666666666666668,4.8029309253714745,9.89,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121013,HARYANA,FARIDABAD,28.3917778,77.3021389,42,25.0,0.248699120297387,7.142857142857143,16.666666666666668,4.8029309253714745,9.89,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121014,HARYANA,FARIDABAD,28.4726,77.4848,42,25.0,1.2003033487193466,7.142857142857143,16.666666666666668,23.18051654745503,14.49,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121015,HARYANA,FARIDABAD,28.3453,77.29649999999998,43,25.0,0.1667911686288637,7.312925170068027,16.666666666666668,3.221106938088492,9.56,Very Low,"Minimal cyclone history within 200 km. Only 43 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121101,HARYANA,FARIDABAD,28.37031,77.435774,42,25.0,0.2091728168738287,7.142857142857143,16.666666666666668,4.039590448526936,9.7,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121102,HARYANA,PALWAL,28.14863535,77.27116815,45,25.0,0.0831630424156998,7.653061224489796,16.666666666666668,1.606062569858399,9.3,Very Low,"Minimal cyclone history within 200 km. Only 45 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121103,HARYANA,PALWAL,28.064485,77.188775,45,25.0,0.069467198810907,7.653061224489796,16.666666666666668,1.3415654911399344,9.23,Very Low,"Minimal cyclone history within 200 km. Only 45 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121105,HARYANA,PALWAL,28.035948,77.3320262,45,25.0,0.0753401947688986,7.653061224489796,16.666666666666668,1.45498605281096,9.26,Very Low,"Minimal cyclone history within 200 km. Only 45 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121106,HARYANA,PALWAL,27.933371,77.323827,44,25.0,0.0690087208470328,7.482993197278912,16.666666666666668,1.332711266047946,9.16,Very Low,"Minimal cyclone history within 200 km. Only 44 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121107,HARYANA,PALWAL,27.9690278,77.45227,45,25.0,0.0803540882527586,7.653061224489796,16.666666666666668,1.5518154426429558,9.28,Very Low,"Minimal cyclone history within 200 km. Only 45 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
121999,,,28.3917778,77.3021389,42,25.0,0.248699120297387,7.142857142857143,16.666666666666668,4.8029309253714745,9.89,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122001,HARYANA,GURUGRAM,28.4603472,77.021625,42,25.0,0.1048857181344911,7.142857142857143,16.666666666666668,2.0255755575474628,9.2,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122002,HARYANA,GURUGRAM,28.466093,77.1058349,41,25.0,0.1375133249341593,6.9727891156462585,16.666666666666668,2.6556869207545377,9.29,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122003,HARYANA,GURUGRAM,28.4465007,77.073616,41,25.0,0.1178386776485701,6.9727891156462585,16.666666666666668,2.275725898854915,9.19,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122004,HARYANA,GURUGRAM,28.413887,76.9931945,41,25.0,0.0938853031442712,6.9727891156462585,16.666666666666668,1.8131331762263323,9.08,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122005,HARYANA,GURUGRAM,28.5056111,77.0710556,41,25.0,0.1238128585722725,6.9727891156462585,16.666666666666668,2.3911005663563665,9.22,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122006,HARYANA,GURUGRAM,28.4855613,77.009056,42,25.0,0.10486006216915,7.142857142857143,16.666666666666668,2.025080084024236,9.2,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122007,HARYANA,GURUGRAM,28.462,77.0316389,42,25.0,0.1074151319051195,7.142857142857143,16.666666666666668,2.074424140556057,9.21,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122008,HARYANA,GURUGRAM,28.462,77.0316389,42,25.0,0.1074151319051195,7.142857142857143,16.666666666666668,2.074424140556057,9.21,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122009,HARYANA,GURUGRAM,28.3408889,76.7561944,40,25.0,0.0760462139751119,6.802721088435374,16.666666666666668,1.4686208476400424,8.92,Very Low,"Minimal cyclone history within 200 km. Only 40 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122010,HARYANA,GURUGRAM,28.466093,77.1058349,41,25.0,0.1375133249341593,6.9727891156462585,16.666666666666668,2.6556869207545377,9.29,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122011,HARYANA,GURUGRAM,28.462,77.0316389,42,25.0,0.1074151319051195,7.142857142857143,16.666666666666668,2.074424140556057,9.21,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122012,HARYANA,GURUGRAM,28.413887,76.9931945,41,25.0,0.0938853031442712,6.9727891156462585,16.666666666666668,1.8131331762263323,9.08,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122015,HARYANA,GURUGRAM,28.4973611,77.0630556,41,25.0,0.1200964979552694,6.9727891156462585,16.666666666666668,2.3193294104476,9.2,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122016,HARYANA,GURUGRAM,28.4965833,77.0852778,41,25.0,0.1297258090148697,6.9727891156462585,16.666666666666668,2.505292737631358,9.25,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122017,HARYANA,GURUGRAM,28.462,77.0316389,42,25.0,0.1074151319051195,7.142857142857143,16.666666666666668,2.074424140556057,9.21,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122018,HARYANA,GURUGRAM,28.462,77.0316389,42,25.0,0.1074151319051195,7.142857142857143,16.666666666666668,2.074424140556057,9.21,Very Low,"Minimal cyclone history within 200 km. Only 42 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122051,HARYANA,GURUGRAM,28.3431235,76.9401834,41,25.0,0.0804612006365513,6.9727891156462585,16.666666666666668,1.5538840200468196,9.01,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122052,HARYANA,GURUGRAM,28.342,76.9364722,41,25.0,0.0801001798642335,6.9727891156462585,16.666666666666668,1.5469119092086578,9.01,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
122098,HARYANA,GURUGRAM,28.3913822,77.0511932,41,25.0,0.1013033186638188,6.9727891156462585,16.666666666666668,1.956391488121917,9.11,Very Low,"Minimal cyclone history within 200 km. Only 41 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
